time,load,temperature,windspeed,sin_hour,cos_hour,sin_dow,cos_dow,sin_month,cos_month,is_weekend,load_lag1,load_lag24,load_ma24,load_std24
2009-05-06 20:00:00,6136.0,8.526,3.51,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,6422.0,6053.0,6489.458333333333,1106.9963661684483
2009-05-06 21:00:00,5551.0,7.907,3.24,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,6136.0,5496.0,6492.916666666667,1105.7024490327883
2009-05-06 22:00:00,5195.0,7.46,3.1,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,5551.0,5199.0,6495.208333333333,1103.6014158857047
2009-05-06 23:00:00,4845.0,7.081,2.94,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0,5195.0,4859.0,6495.041666666667,1103.8059643270924
2009-05-07 00:00:00,4696.0,6.862,2.86,0.0,1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,4845.0,4709.0,6494.458333333333,1104.7114901408784
2009-05-07 01:00:00,4518.0,6.632000000000001,2.73,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,4696.0,4536.0,6493.916666666667,1105.62781365107
2009-05-07 02:00:00,4642.0,6.449,2.67,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,4518.0,4680.0,6493.166666666667,1107.0189372979291
2009-05-07 03:00:00,5223.0,6.215,2.58,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,4642.0,5271.0,6491.583333333333,1109.748812811366
2009-05-07 04:00:00,6240.0,7.0760000000000005,2.75,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,5223.0,6306.0,6489.583333333333,1112.084995057432
2009-05-07 05:00:00,7048.0,9.172,2.98,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,6240.0,7163.0,6486.833333333333,1112.640168665297
2009-05-07 06:00:00,7333.0,11.371,3.42,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,7048.0,7519.0,6482.041666666667,1109.845718975183
2009-05-07 07:00:00,7378.0,13.336,3.59,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,7333.0,7611.0,6474.291666666667,1102.917651510981
2009-05-07 08:00:00,7537.0,14.970999999999998,3.61,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,7378.0,7774.0,6464.583333333333,1093.4617910132029
2009-05-07 09:00:00,7687.0,16.322,3.47,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,7537.0,7919.0,6454.708333333333,1082.1338613316673
2009-05-07 10:00:00,7389.0,17.386,3.26,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,7687.0,7601.0,6445.041666666667,1069.446524027091
2009-05-07 11:00:00,7288.0,18.187,3.1,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,7389.0,7514.0,6436.208333333333,1060.3200902749056
2009-05-07 12:00:00,7128.0,18.654,3.0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,7288.0,7327.0,6426.791666666667,1051.2972516048392
2009-05-07 13:00:00,7006.0,18.75,2.92,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,7128.0,7193.0,6418.5,1044.6523032964667
2009-05-07 14:00:00,6838.0,18.53,2.79,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,7006.0,7049.0,6410.708333333333,1039.3081511135274
2009-05-07 15:00:00,6706.0,18.041,2.51,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,6838.0,6960.0,6401.916666666667,1034.555561651926
2009-05-07 16:00:00,6590.0,17.204,1.88,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,6706.0,6904.0,6391.333333333333,1029.8868940290279
2009-05-07 17:00:00,6476.0,15.379,1.22,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,6590.0,6860.0,6378.25,1025.0742178856697
2009-05-07 18:00:00,6478.0,13.913,1.1,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,6476.0,6822.0,6362.25,1020.2131597388616
2009-05-07 19:00:00,6356.0,12.630999999999998,1.44,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,6478.0,6422.0,6347.916666666667,1015.8804241798777
2009-05-07 20:00:00,6108.0,11.093,1.99,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,6356.0,6136.0,6345.166666666667,1015.7604847201159
2009-05-07 21:00:00,5524.0,9.878,2.33,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,6108.0,5551.0,6344.0,1016.0272163420773
2009-05-07 22:00:00,5225.0,9.081,2.48,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,5524.0,5195.0,6342.875,1016.9579664050952
2009-05-07 23:00:00,4810.0,8.499,2.51,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0,5225.0,4845.0,6344.125,1015.5031013803195
2009-05-08 00:00:00,4671.0,8.051,2.48,0.0,1.0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,4810.0,4696.0,6342.666666666667,1017.7721478442709
2009-05-08 01:00:00,4505.0,7.635,2.41,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,4671.0,4518.0,6341.625,1019.5420034207197
2009-05-08 02:00:00,4601.0,7.268,2.46,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,4505.0,4642.0,6341.083333333333,1020.5559404247451
2009-05-08 03:00:00,5088.0,6.957000000000001,2.44,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,4601.0,5223.0,6339.375,1023.5536481553754
2009-05-08 04:00:00,6045.0,8.389,2.2,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,5088.0,6240.0,6333.75,1030.30418682606
2009-05-08 05:00:00,6857.0,11.143,2.4,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,6045.0,7048.0,6325.625,1031.8433826430987
2009-05-08 06:00:00,7077.0,13.618,2.69,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,6857.0,7333.0,6317.666666666667,1026.7536712616516
2009-05-08 07:00:00,7142.0,16.344,3.19,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,7077.0,7378.0,6307.0,1017.030759228744
2009-05-08 08:00:00,7299.0,18.306,3.35,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,7142.0,7537.0,6297.166666666667,1007.3199339213766
2009-05-08 09:00:00,7396.0,19.707,3.5,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,7299.0,7687.0,6287.25,995.687931292603
2009-05-08 10:00:00,7126.0,20.738000000000003,3.7,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,7396.0,7389.0,6275.125,979.5422760923482
2009-05-08 11:00:00,6982.0,21.295,3.81,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,7126.0,7288.0,6264.166666666667,967.9417727127613
2009-05-08 12:00:00,6791.0,21.393,3.65,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,6982.0,7128.0,6251.416666666667,955.8085089583088
2009-05-08 13:00:00,6653.0,21.142,3.31,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0,6791.0,7006.0,6237.375,944.7826440855175
