time,AT,CH,DE,IT,NL,PL
2008-06-18T17:00:00Z,6793,4461,66232.96703,42480,13086,16772
2008-06-18T18:00:00Z,6606,4439,63905.49451,42530,12565,16810
2008-06-18T19:00:00Z,6550,4705,62081.31868,41728,12246,17269
2008-06-18T20:00:00Z,6493,4812,60425.27473,38815,12434,16888
2008-06-18T21:00:00Z,5964,4451,55819.78022,35767,12165,15483
2008-06-18T22:00:00Z,5688,4409,51484.61538,32711,10941,14242
2008-06-18T23:00:00Z,5326,4334,49737.36264,31284,10112,13510
2008-06-19T00:00:00Z,5185,4469,49273.62637,30288,9696,13137
2008-06-19T01:00:00Z,4993,4371,49308.79121,29994,9561,12954
2008-06-19T02:00:00Z,5050,4248,50180.21978,30319,9464,12553
2008-06-19T03:00:00Z,5443,4365,53020.87912,30568,9470,12658
2008-06-19T04:00:00Z,6367,4488,60407.69231,35811,10532,14480
2008-06-19T05:00:00Z,7215,4754,66342.85714,42150,12323,16457
2008-06-19T06:00:00Z,7507,5046,69691.20879,47105,14372,17537
2008-06-19T07:00:00Z,7646,5109,69953.84615,48522,15484,17897
2008-06-19T08:00:00Z,7881,5278,71216.48352,48893,15963,17953
2008-06-19T09:00:00Z,7996,5489,72643.95604,48867,16169,18233
2008-06-19T10:00:00Z,7777,5126,71879.12088,46040,15873,18305
2008-06-19T11:00:00Z,7756,5199,71160.43956,46774,15968,18237
2008-06-19T12:00:00Z,7614,5122,70659.34066,47745,15889,17958
2008-06-19T13:00:00Z,7513,5007,69779.12088,48106,15790,17692
2008-06-19T14:00:00Z,7362,4970,68390.10989,48042,15589,17414
2008-06-19T15:00:00Z,7268,4781,67882.41758,46326,15178,17041
2008-06-19T16:00:00Z,7081,4746,67962.63736,44352,14299,16818
2008-06-19T17:00:00Z,6838,4512,66523.07692,42936,13604,16902
2008-06-19T18:00:00Z,6580,4453,62520.87912,42710,13080,17066
2008-06-19T19:00:00Z,6540,4731,59425.27473,42308,12429,17373
2008-06-19T20:00:00Z,6535,4778,58948.35165,38984,12458,16971
2008-06-19T21:00:00Z,6053,4566,56284.61538,35680,12383,15625
2008-06-19T22:00:00Z,5751,4429,52729.67033,33023,11245,14274
2008-06-19T23:00:00Z,5395,4379,50608.79121,31410,10384,13616
2008-06-20T00:00:00Z,5231,4452,49497.8022,30565,10030,13267
2008-06-20T01:00:00Z,5030,4296,49320.87912,30298,9771,13130
2008-06-20T02:00:00Z,5054,4103,50294.50549,30795,9704,12606
2008-06-20T03:00:00Z,5426,4286,52641.75824,30798,9741,12782
2008-06-20T04:00:00Z,6455,4460,60200,35833,10721,14520
2008-06-20T05:00:00Z,7150,4748,65943.95604,42219,12472,16507
2008-06-20T06:00:00Z,7563,5089,69032.96703,47149,14035,17298
2008-06-20T07:00:00Z,7703,5219,69783.51648,48851,14995,17591
2008-06-20T08:00:00Z,7900,5415,70718.68132,49599,15315,17711
2008-06-20T09:00:00Z,8008,5649,71883.51648,49475,15553,17985
2008-06-20T10:00:00Z,7764,5250,70927.47253,46868,15531,18128
2008-06-20T11:00:00Z,7552,5187,69045.05495,47228,15643,18057
2008-06-20T12:00:00Z,7373,5139,67653.84615,47777,15521,17679
2008-06-20T13:00:00Z,7212,4995,66227.47253,48177,15195,17372
2008-06-20T14:00:00Z,7092,4926,65302.1978,47924,14943,17062
2008-06-20T15:00:00Z,7044,4709,65687.91209,46199,14738,16737
2008-06-20T16:00:00Z,6844,4718,65457.14286,44699,14047,16573
2008-06-20T17:00:00Z,6592,4431,64092.30769,42952,13475,16509
2008-06-20T18:00:00Z,6313,4320,60784.61538,42443,12980,16536
2008-06-20T19:00:00Z,6248,4503,58672.52747,42066,12397,16771
2008-06-20T20:00:00Z,6236,4693,57629.67033,38957,12311,16522
2008-06-20T21:00:00Z,5821,4528,53927.47253,35858,12263,15402
2008-06-20T22:00:00Z,5636,4476,50394.50549,33165,11550,14142
2008-06-20T23:00:00Z,5232,4219,47918.68132,31704,10825,13340
2008-06-21T00:00:00Z,5006,4024,46626.37363,30749,10444,12912
2008-06-21T01:00:00Z,4778,4160,46165.93407,30200,10158,12688
2008-06-21T02:00:00Z,4672,4007,46805.49451,30037,10102,12039
2008-06-21T03:00:00Z,4734,4018,46764.83516,28840,9707,11849
2008-06-21T04:00:00Z,5135,4022,49052.74725,31617,9890,12569
2008-06-21T05:00:00Z,5677,3696,51751.64835,36206,10762,13797
2008-06-21T06:00:00Z,5981,3996,55001.0989,39869,11886,14789
2008-06-21T07:00:00Z,6337,4254,58202.1978,41490,12681,15548
2008-06-21T08:00:00Z,6544,4311,59600,41954,13113,15987
2008-06-21T09:00:00Z,6731,4431,60565.93407,41022,13169,16182
2008-06-21T10:00:00Z,6435,4345,59184.61538,38879,13182,16057
2008-06-21T11:00:00Z,6218,4390,56679.12088,37298,12971,15854
2008-06-21T12:00:00Z,6172,4278,54493.40659,36692,12701,15355
2008-06-21T13:00:00Z,6126,4265,53530.76923,36792,12534,14957
2008-06-21T14:00:00Z,6021,4254,52780.21978,37120,12503,14758
2008-06-21T15:00:00Z,5989,4144,53585.71429,37505,12428,14478
2008-06-21T16:00:00Z,5708,4033,54560.43956,37912,12277,14373
2008-06-21T17:00:00Z,5520,4020,53998.9011,37427,12043,14362
2008-06-21T18:00:00Z,5549,3985,51980.21978,37064,11569,14406
2008-06-21T19:00:00Z,5509,4163,50938.46154,37331,10960,14771
2008-06-21T20:00:00Z,5644,4319,51363.73626,35249,11207,14771
2008-06-21T21:00:00Z,5311,4144,48561.53846,32568,11244,13775
2008-06-21T22:00:00Z,5031,3905,45568.13187,30334,10780,12609
2008-06-21T23:00:00Z,4686,3888,44885.71429,28476,10002,11876
2008-06-22T00:00:00Z,4487,4119,43460.43956,27667,9537,11531
2008-06-22T01:00:00Z,4264,4207,42537.36264,27121,9344,11236
2008-06-22T02:00:00Z,4170,4036,42060.43956,27176,9369,10478
2008-06-22T03:00:00Z,4128,3942,41052.74725,25429,9062,10275
2008-06-22T04:00:00Z,4375,3937,42453.84615,26405,8918,10643
2008-06-22T05:00:00Z,4757,3963,44604.3956,28757,9065,11494
2008-06-22T06:00:00Z,5114,3910,46785.71429,30820,9563,12366
2008-06-22T07:00:00Z,5473,3831,48708.79121,32672,10355,13170
2008-06-22T08:00:00Z,5683,3859,50848.35165,33355,10913,13684
2008-06-22T09:00:00Z,5826,3906,53039.56044,33934,11251,13791
2008-06-22T10:00:00Z,5702,4171,52234.06593,33494,11491,13780
2008-06-22T11:00:00Z,5510,4097,50451.64835,32712,11491,13711
2008-06-22T12:00:00Z,5382,4246,49424.17582,32258,11269,13396
2008-06-22T13:00:00Z,5344,4437,48758.24176,31783,10970,13162
2008-06-22T14:00:00Z,5344,4474,48942.85714,31968,11000,13095
2008-06-22T15:00:00Z,5425,4496,50534.06593,32424,11518,12999
2008-06-22T16:00:00Z,5539,4282,52721.97802,33570,11846,13049
2008-06-22T17:00:00Z,5569,4199,53303.2967,34372,11875,13331
2008-06-22T18:00:00Z,5637,4263,52663.73626,35282,11785,13555
2008-06-22T19:00:00Z,5758,4598,52341.75824,36059,11557,14307
2008-06-22T20:00:00Z,5968,4512,53806.59341,34411,12009,14477
2008-06-22T21:00:00Z,5590,4198,50816.48352,32599,11662,13474
2008-06-22T22:00:00Z,5322,4426,47524.17582,29921,10447,12375
2008-06-22T23:00:00Z,4973,4178,45997.8022,28395,9817,11838
2008-06-23T00:00:00Z,4884,4169,45497.8022,28026,9504,11616
2008-06-23T01:00:00Z,4727,4160,46194.50549,27710,9469,11473
2008-06-23T02:00:00Z,4788,4158,47069.23077,28371,9546,11138
2008-06-23T03:00:00Z,5217,4336,49536.26374,29129,9726,11494
2008-06-23T04:00:00Z,6333,4538,58256.04396,35375,10583,13656
2008-06-23T05:00:00Z,7149,4810,66280.21978,42140,12193,15713
2008-06-23T06:00:00Z,7636,5294,70541.75824,47971,14038,16978
2008-06-23T07:00:00Z,7817,5475,71962.63736,50223,14875,17570
2008-06-23T08:00:00Z,8040,5699,73971.42857,51180,15188,17836
2008-06-23T09:00:00Z,8215,5974,75629.67033,51346,15402,18173
2008-06-23T10:00:00Z,8035,5555,74678.02198,49153,15267,18184
2008-06-23T11:00:00Z,7979,5620,73751.64835,50219,15494,18091
2008-06-23T12:00:00Z,7847,5629,72825.27473,51351,15399,17784
2008-06-23T13:00:00Z,7712,5562,72121.97802,51561,15221,17487
2008-06-23T14:00:00Z,7556,5516,70738.46154,51572,14999,17191
2008-06-23T15:00:00Z,7414,5248,69528.57143,49888,14740,16860
2008-06-23T16:00:00Z,7269,5107,68554.94505,48078,14045,16601
2008-06-23T17:00:00Z,6995,4897,67239.56044,46293,13513,16591
2008-06-23T18:00:00Z,6837,4924,64484.61538,45711,12858,16644
2008-06-23T19:00:00Z,6701,5054,61397.8022,45174,12233,17013
2008-06-23T20:00:00Z,6494,5168,60181.31868,41636,12259,16725
2008-06-23T21:00:00Z,6007,4772,55989.01099,38558,12101,15427
2008-06-23T22:00:00Z,5691,4870,51289.01099,35292,11152,14152
2008-06-23T23:00:00Z,5367,4716,49673.62637,33639,10343,13461
2008-06-24T00:00:00Z,5180,4780,48783.51648,32809,9885,13123
2008-06-24T01:00:00Z,4993,4637,49161.53846,32407,9542,12962
2008-06-24T02:00:00Z,5015,4523,49932.96703,32726,9415,12477
2008-06-24T03:00:00Z,5415,4672,52127.47253,32647,9354,12616
2008-06-24T04:00:00Z,6371,4961,59470.32967,37550,10229,14206
2008-06-24T05:00:00Z,7186,5311,65531.86813,43761,11756,15957
2008-06-24T06:00:00Z,7593,5617,69314.28571,49398,13438,16993
2008-06-24T07:00:00Z,7723,5635,70430.76923,52030,14298,17568
2008-06-24T08:00:00Z,7895,5801,71505.49451,52894,14285,17721
2008-06-24T09:00:00Z,8060,6024,73032.96703,53458,14340,18024
2008-06-24T10:00:00Z,7870,5597,71786.81319,50732,14278,18032
2008-06-24T11:00:00Z,7850,5732,70587.91209,51724,14613,17974
2008-06-24T12:00:00Z,7752,5724,69401.0989,52726,14621,17640
2008-06-24T13:00:00Z,7652,5643,68663.73626,52898,14668,17486
2008-06-24T14:00:00Z,7524,5694,67279.12088,53016,14754,17096
2008-06-24T15:00:00Z,7387,5494,67221.97802,50676,14514,16784
2008-06-24T16:00:00Z,7185,5350,66953.84615,48529,13741,16500
2008-06-24T17:00:00Z,6897,4975,66246.15385,46625,13162,16553
2008-06-24T18:00:00Z,6631,4943,63683.51648,46254,12444,16455
2008-06-24T19:00:00Z,6548,5093,61735.16484,45595,12092,16854
2008-06-24T20:00:00Z,6493,5154,60523.07692,42400,12211,16667
2008-06-24T21:00:00Z,5984,4828,56430.76923,39418,12232,15425
2008-06-24T22:00:00Z,5617,4803,53047.25275,36413,11303,14194
2008-06-24T23:00:00Z,5261,4567,51291.20879,34644,10525,13512
2008-06-25T00:00:00Z,5101,4795,50426.37363,33508,10099,13172
2008-06-25T01:00:00Z,4924,4699,50389.01099,32843,9857,13052
2008-06-25T02:00:00Z,4968,4565,51287.91209,33024,9735,12514
2008-06-25T03:00:00Z,5429,4769,53859.34066,33158,9720,12698
2008-06-25T04:00:00Z,6376,4888,61063.73626,38473,10456,14302
2008-06-25T05:00:00Z,7198,5452,66765.93407,45388,12025,16157
2008-06-25T06:00:00Z,7546,5598,69971.42857,50794,13543,17205
2008-06-25T07:00:00Z,7692,5654,71243.95604,53347,14357,17719
2008-06-25T08:00:00Z,7906,5817,72549.45055,54191,14549,17872
2008-06-25T09:00:00Z,8118,5992,74190.10989,54677,14557,18205
2008-06-25T10:00:00Z,7951,5641,73279.12088,52144,14636,18246
2008-06-25T11:00:00Z,7916,5736,72430.76923,53090,14944,18169
2008-06-25T12:00:00Z,7823,5687,71746.15385,53919,14787,17864
2008-06-25T13:00:00Z,7743,5610,70635.16484,54406,14671,17668
2008-06-25T14:00:00Z,7630,5486,69278.02198,54433,14525,17327
2008-06-25T15:00:00Z,7485,5291,68889.01099,52342,14340,17020
2008-06-25T16:00:00Z,7345,5227,68215.38462,50027,13682,16780
2008-06-25T17:00:00Z,7116,5000,65905.49451,48129,13140,16982
2008-06-25T18:00:00Z,6948,4979,60241.75824,47654,12609,17067
2008-06-25T19:00:00Z,6794,5081,57196.7033,47073,12211,17242
2008-06-25T20:00:00Z,6622,5202,57648.35165,43810,12287,16740
2008-06-25T21:00:00Z,6112,4914,56561.53846,40140,12289,15567
2008-06-25T22:00:00Z,5807,4790,54296.7033,37459,11217,14288
2008-06-25T23:00:00Z,5432,4692,52130.76923,35501,10321,13614
2008-06-26T00:00:00Z,5277,4735,50682.41758,34408,9906,13297
2008-06-26T01:00:00Z,5063,4548,50284.61538,34016,9865,13173
2008-06-26T02:00:00Z,5100,4521,50841.75824,34007,9874,12685
2008-06-26T03:00:00Z,5459,4813,53089.01099,34152,9825,12877
2008-06-26T04:00:00Z,6450,4926,59797.8022,39258,10586,14432
2008-06-26T05:00:00Z,7268,5184,65523.07692,46323,12154,16281
2008-06-26T06:00:00Z,7630,5549,68934.06593,51638,13809,17383
2008-06-26T07:00:00Z,7827,5523,69968.13187,54166,15192,17830
2008-06-26T08:00:00Z,8017,5698,70824.17582,55146,15439,17885
2008-06-26T09:00:00Z,8188,5902,72369.23077,55292,15550,18274
2008-06-26T10:00:00Z,7953,5514,71495.6044,53332,15509,18375
2008-06-26T11:00:00Z,7934,5584,70636.26374,54326,15634,18220
2008-06-26T12:00:00Z,7835,5629,69938.46154,55018,15519,17953
2008-06-26T13:00:00Z,7731,5635,69094.50549,55204,15401,17624
2008-06-26T14:00:00Z,7578,5644,67872.52747,55125,15319,17297
2008-06-26T15:00:00Z,7460,5393,67554.94505,52647,15003,17014
2008-06-26T16:00:00Z,7253,5210,67246.15385,50386,14372,16761
2008-06-26T17:00:00Z,7031,5071,66216.48352,48617,13875,16860
2008-06-26T18:00:00Z,6874,4916,63932.96703,48086,13317,16843
2008-06-26T19:00:00Z,6621,5111,61754.94505,47502,12678,17121
2008-06-26T20:00:00Z,6501,5233,60690.10989,44365,12730,16934
2008-06-26T21:00:00Z,6054,4813,56253.84615,40629,12645,15541
2008-06-26T22:00:00Z,5779,4768,53243.95604,37793,11703,14327
2008-06-26T23:00:00Z,5447,4623,51151.64835,36036,10962,13682
2008-06-27T00:00:00Z,5262,4605,50259.34066,35014,10544,13377
2008-06-27T01:00:00Z,5063,4530,50104.3956,34411,10351,13127
2008-06-27T02:00:00Z,5128,4492,50931.86813,34654,10322,12558
2008-06-27T03:00:00Z,5490,4742,53559.34066,34593,10428,12764
2008-06-27T04:00:00Z,6433,5056,60637.36264,39389,11222,14382
2008-06-27T05:00:00Z,7163,5392,66782.41758,45894,12660,16136
2008-06-27T06:00:00Z,7510,5537,70454.94505,51069,14747,17184
2008-06-27T07:00:00Z,7645,5575,71582.41758,53841,15797,17686
2008-06-27T08:00:00Z,7826,5788,72738.46154,54516,16155,17955
2008-06-27T09:00:00Z,7926,5998,74238.46154,54884,16385,18185
2008-06-27T10:00:00Z,7655,5615,73121.97802,52611,15917,18196
2008-06-27T11:00:00Z,7469,5691,71662.63736,53251,15832,18204
2008-06-27T12:00:00Z,7325,5639,70053.84615,53802,15677,17711
2008-06-27T13:00:00Z,7225,5764,69252.74725,53903,15644,17389
2008-06-27T14:00:00Z,7090,5382,68602.1978,53799,15546,17090
2008-06-27T15:00:00Z,7078,5216,68572.52747,51746,15207,16816
2008-06-27T16:00:00Z,6870,5160,67398.9011,49655,14362,16587
2008-06-27T17:00:00Z,6578,4913,65143.95604,47579,13697,16471
2008-06-27T18:00:00Z,6329,4993,61559.34066,46730,13172,16417
2008-06-27T19:00:00Z,6261,5098,58712.08791,46377,12602,16629
2008-06-27T20:00:00Z,6277,5063,58034.06593,43322,12484,16312
2008-06-27T21:00:00Z,5877,4797,54232.96703,40542,12420,15236
2008-06-27T22:00:00Z,5591,5038,51457.14286,37570,11380,13978
2008-06-27T23:00:00Z,5203,4719,49106.59341,35562,10558,13282
2008-06-28T00:00:00Z,4978,4436,48221.97802,34311,10043,12881
2008-06-28T01:00:00Z,4761,4273,48112.08791,33783,9722,12694
2008-06-28T02:00:00Z,4677,4091,48065.93407,33415,9601,12073
2008-06-28T03:00:00Z,4759,4103,47725.27473,32135,9536,11741
2008-06-28T04:00:00Z,5153,4286,49726.37363,34615,9694,12516
2008-06-28T05:00:00Z,5695,4235,52567.03297,38553,10383,13677
2008-06-28T06:00:00Z,6167,4407,56261.53846,42091,11605,14780
2008-06-28T07:00:00Z,6529,4636,58991.20879,44270,12765,15394
2008-06-28T08:00:00Z,6542,4477,60768.13187,44406,13456,15762
2008-06-28T09:00:00Z,6695,4498,61974.72527,43931,13634,15948
2008-06-28T10:00:00Z,6440,4477,60483.51648,42315,13622,15808
2008-06-28T11:00:00Z,6316,4789,58250.54945,40990,13424,15626
2008-06-28T12:00:00Z,6111,4669,56426.37363,40571,13251,15171
2008-06-28T13:00:00Z,6066,4665,55631.86813,40103,13007,14852
2008-06-28T14:00:00Z,6029,4600,54841.75824,40620,12826,14601
2008-06-28T15:00:00Z,5968,4518,55848.35165,40792,12756,14366
2008-06-28T16:00:00Z,5818,4476,55920.87912,40637,12499,14279
2008-06-28T17:00:00Z,5630,4418,54683.51648,40240,12195,14414
2008-06-28T18:00:00Z,5524,4287,52468.13187,39953,11737,14418
2008-06-28T19:00:00Z,5576,4356,50987.91209,39946,11253,14761
2008-06-28T20:00:00Z,5738,4468,51432.96703,37938,11608,14589
2008-06-28T21:00:00Z,5271,4288,48454.94505,35539,11587,13579
2008-06-28T22:00:00Z,5001,4342,45641.75824,33386,10819,12568
2008-06-28T23:00:00Z,4668,4029,44548.35165,31516,9989,11841
2008-06-29T00:00:00Z,4476,4002,43193.40659,30291,9459,11569
2008-06-29T01:00:00Z,4265,3771,42562.63736,29722,9343,11218
2008-06-29T02:00:00Z,4157,3495,42564.83516,29233,9494,10548
2008-06-29T03:00:00Z,4113,3496,41685.71429,27831,9213,10276
2008-06-29T04:00:00Z,4335,3803,42405.49451,28575,9081,10673
2008-06-29T05:00:00Z,4708,3861,44995.6044,30399,9214,11479
2008-06-29T06:00:00Z,5064,3967,46824.17582,32527,9606,12238
2008-06-29T07:00:00Z,5404,4095,48368.13187,34538,10417,12887
2008-06-29T08:00:00Z,5647,4129,50706.59341,35297,11083,13315
2008-06-29T09:00:00Z,5805,4145,53435.16484,35955,11457,13559
2008-06-29T10:00:00Z,5624,4209,52215.38462,36111,11716,13586
2008-06-29T11:00:00Z,5431,4121,49886.81319,35220,11700,13474
2008-06-29T12:00:00Z,5308,4233,48180.21978,34769,11438,13294
2008-06-29T13:00:00Z,5284,4266,47082.41758,34618,11222,12995
2008-06-29T14:00:00Z,5264,4241,47360.43956,34779,11068,12712
2008-06-29T15:00:00Z,5402,4534,49121.97802,34930,11520,12703
2008-06-29T16:00:00Z,5504,4429,50904.3956,35715,11858,12862
2008-06-29T17:00:00Z,5565,4403,51038.46154,36301,11843,12993
2008-06-29T18:00:00Z,5628,4310,49795.6044,38176,11762,13166
2008-06-29T19:00:00Z,5704,4434,48508.79121,38824,11607,13786
2008-06-29T20:00:00Z,5857,4391,49781.31868,37266,11951,14118
2008-06-29T21:00:00Z,5509,4332,48951.64835,36396,11758,13218
2008-06-29T22:00:00Z,5223,4310,46450.54945,32751,10729,12170
2008-06-29T23:00:00Z,4912,3962,44828.57143,30461,10082,11589
2008-06-30T00:00:00Z,4828,3959,45021.97802,29638,9790,11331
2008-06-30T01:00:00Z,4735,4229,45098.9011,29336,9544,11232
2008-06-30T02:00:00Z,4807,4294,46268.13187,30054,9410,10832
2008-06-30T03:00:00Z,5300,4575,48697.8022,30916,9359,11184
2008-06-30T04:00:00Z,6264,5339,57031.86813,37259,10404,13163
2008-06-30T05:00:00Z,7091,5248,64423.07692,43831,12180,15303
2008-06-30T06:00:00Z,7561,5562,68491.20879,49404,13971,16589
2008-06-30T07:00:00Z,7740,5729,69320.87912,51452,14897,17188
2008-06-30T08:00:00Z,7883,5970,70876.92308,52508,15212,17457
2008-06-30T09:00:00Z,8045,6173,72514.28571,53105,15445,17710
2008-06-30T10:00:00Z,7811,5811,71529.67033,51396,15433,17815
2008-06-30T11:00:00Z,7730,5869,70700,52634,15672,17714
2008-06-30T12:00:00Z,7635,5930,69685.71429,53404,15684,17314
2008-06-30T13:00:00Z,7498,5892,68637.36264,53549,15509,17036
2008-06-30T14:00:00Z,7333,5744,67371.42857,53563,15321,16840
2008-06-30T15:00:00Z,7221,5451,66952.74725,51436,14822,16470
2008-06-30T16:00:00Z,7017,5331,66772.52747,49171,13843,16318
2008-06-30T17:00:00Z,6733,5084,65880.21978,47792,13313,16320
2008-06-30T18:00:00Z,6432,4794,63406.59341,47137,12746,16337
2008-06-30T19:00:00Z,6408,4996,61150.54945,46801,12277,16616
2008-06-30T20:00:00Z,6344,5116,60070.32967,43326,12498,16358
2008-06-30T21:00:00Z,5897,4705,55990.10989,39719,12381,15086
2008-06-30T22:00:00Z,5638,4733,52792.30769,37257,11306,13712
2008-06-30T23:00:00Z,5301,4666,50900,35395,10421,13018
2008-07-01T00:00:00Z,5176,4722,49557.14286,34212,10140,12707
2008-07-01T01:00:00Z,4987,4565,49813.18681,33727,9961,12641
2008-07-01T02:00:00Z,5015,4373,50762.63736,33877,9940,12093
2008-07-01T03:00:00Z,5365,4485,53019.78022,34266,9872,12259
2008-07-01T04:00:00Z,6272,5127,59712.08791,38984,10625,13860
2008-07-01T05:00:00Z,7059,5385,66019.78022,45290,12259,15768
2008-07-01T06:00:00Z,7382,5756,69096.7033,50614,14287,16797
2008-07-01T07:00:00Z,7573,5831,69812.08791,53068,15107,17237
2008-07-01T08:00:00Z,7817,6017,71163.73626,54010,15281,17437
2008-07-01T09:00:00Z,7967,6215,72531.86813,53776,15432,17711
2008-07-01T10:00:00Z,7792,5886,71785.71429,51714,15390,17759
2008-07-01T11:00:00Z,7733,5932,70932.96703,52187,15555,17714
2008-07-01T12:00:00Z,7603,5964,69809.89011,53791,15517,17349
2008-07-01T13:00:00Z,7514,5902,68425.27473,54046,15572,17020
2008-07-01T14:00:00Z,7331,5691,67425.27473,54110,15515,16788
2008-07-01T15:00:00Z,7254,5448,67505.49451,51719,15205,16455
2008-07-01T16:00:00Z,7069,5420,67651.64835,49437,14187,16157
2008-07-01T17:00:00Z,6837,5149,66794.50549,47489,13580,16119
2008-07-01T18:00:00Z,6590,5054,64545.05495,46628,13288,16106
2008-07-01T19:00:00Z,6551,5262,62870.32967,46109,12834,16421
2008-07-01T20:00:00Z,6553,5162,62617.58242,43208,13055,16280
2008-07-01T21:00:00Z,6055,5181,57746.15385,39855,13270,15041
2008-07-01T22:00:00Z,5798,4861,54787.91209,37378,12132,13931
2008-07-01T23:00:00Z,5379,4831,52413.18681,35516,10848,13262
2008-07-02T00:00:00Z,5197,4803,51265.93407,34745,10458,12884
2008-07-02T01:00:00Z,5072,4687,51192.30769,34145,10187,12781
2008-07-02T02:00:00Z,5099,4521,51927.47253,34642,10176,12246
2008-07-02T03:00:00Z,5502,4467,54172.52747,34369,10174,12367
2008-07-02T04:00:00Z,6453,5171,61112.08791,39245,10957,14036
2008-07-02T05:00:00Z,7159,5362,66931.86813,45708,12482,15807
2008-07-02T06:00:00Z,7553,5632,69942.85714,50911,14172,17006
2008-07-02T07:00:00Z,7693,5753,70573.62637,53363,15601,17407
2008-07-02T08:00:00Z,7937,6037,71664.83516,54491,15925,17612
2008-07-02T09:00:00Z,8117,6121,72885.71429,55018,16053,17955
2008-07-02T10:00:00Z,7934,5692,72427.47253,52848,16111,18012
2008-07-02T11:00:00Z,7918,5805,71702.1978,53376,16469,17866
2008-07-02T12:00:00Z,7762,5822,70523.07692,54118,16334,17569
2008-07-02T13:00:00Z,7738,5720,69592.30769,54517,16366,17201
2008-07-02T14:00:00Z,7576,5571,68206.59341,54607,16215,16952
2008-07-02T15:00:00Z,7493,5308,68584.61538,52762,15913,16730
2008-07-02T16:00:00Z,7301,5202,68584.61538,50378,14826,16510
2008-07-02T17:00:00Z,7066,5233,68249.45055,48136,14288,16478
2008-07-02T18:00:00Z,6765,4940,65492.30769,47431,13840,16380
2008-07-02T19:00:00Z,6660,5191,63567.03297,46709,13488,16774
2008-07-02T20:00:00Z,6548,5326,61909.89011,43579,13455,16569
2008-07-02T21:00:00Z,6120,5030,57349.45055,40481,13008,15251
2008-07-02T22:00:00Z,5811,4851,54715.38462,37647,11764,14116
2008-07-02T23:00:00Z,5468,4452,52698.9011,36026,10569,13403
2008-07-03T00:00:00Z,5296,4494,51704.3956,35016,10183,13093
2008-07-03T01:00:00Z,5173,4518,51547.25275,34554,9945,12985
2008-07-03T02:00:00Z,5194,4413,52176.92308,34813,9888,12418
2008-07-03T03:00:00Z,5560,4679,54473.62637,34813,9911,12592
2008-07-03T04:00:00Z,6490,5168,61171.42857,39793,10734,14220
2008-07-03T05:00:00Z,7278,5283,66798.9011,46118,12355,16030
2008-07-03T06:00:00Z,7614,5622,70041.75824,51378,13734,17113
2008-07-03T07:00:00Z,7811,5761,71051.64835,53823,14697,17558
2008-07-03T08:00:00Z,7991,5987,72412.08791,54652,14847,17768
2008-07-03T09:00:00Z,8207,6245,73841.75824,54931,15025,18157
2008-07-03T10:00:00Z,8010,5755,73250.54945,52756,14959,18244
2008-07-03T11:00:00Z,7931,5834,72651.64835,53496,15156,18087
2008-07-03T12:00:00Z,7836,5884,71348.35165,54087,15075,17720
2008-07-03T13:00:00Z,7731,5742,70442.85714,54230,15632,17522
2008-07-03T14:00:00Z,7629,5569,69810.98901,53966,15451,17227
2008-07-03T15:00:00Z,7540,5472,70107.69231,51992,15307,16819
2008-07-03T16:00:00Z,7319,5455,70218.68132,49958,14463,16651
2008-07-03T17:00:00Z,7115,5170,68795.6044,48094,13992,16538
2008-07-03T18:00:00Z,6819,4956,66135.16484,47682,13472,16588
2008-07-03T19:00:00Z,6685,5115,62953.84615,46664,12861,16906
2008-07-03T20:00:00Z,6575,5054,60919.78022,43672,12862,16665
2008-07-03T21:00:00Z,6113,4877,56507.69231,40643,12642,15420
2008-07-03T22:00:00Z,5824,4685,53667.03297,37758,11212,14190
2008-07-03T23:00:00Z,5417,4768,51665.93407,35906,10351,13489
2008-07-04T00:00:00Z,5279,4772,50656.04396,34540,9923,13176
2008-07-04T01:00:00Z,5092,4653,51012.08791,34206,9744,13093
2008-07-04T02:00:00Z,5173,4548,52172.52747,34290,9703,12656
2008-07-04T03:00:00Z,5596,4733,54889.01099,34536,9727,12723
2008-07-04T04:00:00Z,6539,4937,61763.73626,39532,10646,14166
2008-07-04T05:00:00Z,7174,5142,67038.46154,46010,12351,15722
2008-07-04T06:00:00Z,7518,5374,70197.8022,51099,14071,16774
2008-07-04T07:00:00Z,7601,5399,70798.9011,53731,14992,17319
2008-07-04T08:00:00Z,7813,5603,71836.26374,54601,15243,17596
2008-07-04T09:00:00Z,7913,5766,72762.63736,55036,15404,17931
2008-07-04T10:00:00Z,7690,5378,71489.01099,52578,15292,18054
2008-07-04T11:00:00Z,7437,5427,69416.48352,53102,15544,17934
2008-07-04T12:00:00Z,7278,5402,67930.76923,53925,15375,17488
2008-07-04T13:00:00Z,7148,5318,66958.24176,53958,15155,17251
2008-07-04T14:00:00Z,7036,5158,65740.65934,53638,14844,16893
2008-07-04T15:00:00Z,6994,4944,65986.81319,51641,14516,16540
2008-07-04T16:00:00Z,6828,4885,65383.51648,49783,13797,16355
2008-07-04T17:00:00Z,6577,4648,63921.97802,47674,13157,16364
2008-07-04T18:00:00Z,6297,4589,60636.26374,46481,12623,16413
2008-07-04T19:00:00Z,6192,4767,58556.04396,45922,11949,16364
2008-07-04T20:00:00Z,6241,4903,57712.08791,43383,12330,16075
